,ETH_USDT,ATOM_USDT
0,2660.95500000001,31.12500000000061
1,2658.8450000000075,31.025000000000574
2,2658.4450000000093,31.045000000000584
3,2659.2650000000085,31.03500000000057
4,2660.085000000008,30.96500000000061
5,2665.5650000000087,31.035000000000643
6,2665.4150000000095,30.945000000000565
7,2664.9550000000168,30.795000000000552
8,2666.9050000000125,30.745000000000555
9,2670.535000000014,30.81500000000059
10,2670.00500000001,30.785000000000597
11,2672.0450000000064,30.935000000000592
12,2666.555000000006,30.80500000000058
13,2669.7750000000046,30.475000000000566
14,2670.3850000000075,30.56500000000056
15,2668.835000000009,30.505000000000553
16,2669.0850000000128,30.585000000000523
17,2669.6350000000098,30.585000000000502
18,2673.025000000014,30.715000000000504
19,2671.6650000000186,30.635000000000502
20,2670.355000000016,30.355000000000512
21,2668.7850000000135,30.425000000000544
22,2669.3150000000123,30.415000000000486
23,2670.235000000006,30.42500000000049
24,2669.3150000000096,30.385000000000456
25,2664.845000000005,30.28500000000044
26,2661.505000000006,30.195000000000494
27,2662.1750000000084,30.165000000000518
28,2662.015000000008,30.135000000000517
29,2660.9950000000067,30.075000000000486
30,2661.1350000000048,30.115000000000457
31,2655.275000000004,30.035000000000508
32,2656.0950000000075,30.135000000000463
33,2660.2050000000067,30.13500000000041
34,2663.4350000000068,30.2150000000004
35,2661.9650000000047,30.13500000000045
36,2665.985000000004,30.195000000000437
37,2663.9150000000036,30.145000000000433
38,2661.0550000000076,30.105000000000423
39,2662.875000000008,30.125000000000487
40,2661.7050000000054,30.135000000000442
41,2661.2150000000106,30.065000000000417
42,2664.0650000000123,30.085000000000452
43,2665.47500000001,30.085000000000353
44,2664.285000000007,30.05500000000037
45,2660.325000000007,29.995000000000356
46,2659.5050000000065,29.955000000000393
47,2656.035000000006,29.855000000000384
48,2657.5050000000056,29.845000000000372
49,2654.185000000004,29.705000000000357
50,2644.2250000000067,29.29500000000038
51,2642.145000000007,29.385000000000417
52,2645.3550000000055,29.43500000000038
53,2644.4650000000024,29.415000000000358
54,2637.475000000006,29.405000000000367
55,2622.945000000006,29.235000000000337
56,2628.2650000000076,29.365000000000354
57,2630.095000000005,29.35500000000032
58,2627.6550000000047,29.325000000000312
59,2628.355000000003,29.385000000000343
60,2629.7750000000065,29.465000000000312
61,2633.6250000000045,29.60500000000029
62,2649.175000000004,29.615000000000258
63,2648.605000000005,29.685000000000283
64,2650.8550000000027,29.825000000000276
65,2648.095000000003,29.73500000000026
66,2646.0350000000044,29.73500000000032
67,2652.8550000000073,29.815000000000293
68,2650.2550000000097,29.68500000000024
69,2650.2850000000053,29.74500000000023
70,2653.575000000006,29.805000000000277
71,2654.185000000004,29.695000000000253
72,2651.4550000000017,29.685000000000272
73,2650.4150000000063,29.61500000000026
74,2649.7650000000044,29.605000000000246
75,2648.3350000000055,29.535000000000224
76,2652.275000000005,29.565000000000264
77,2651.995000000005,29.675000000000207
78,2649.775000000007,29.505000000000233
79,2650.985000000007,29.5650000000002
80,2652.695000000008,29.575000000000184
81,2651.5850000000078,29.5750000000002
82,2652.995000000007,29.545000000000194
83,2658.925000000003,29.645000000000167
84,2653.2750000000083,29.655000000000197
85,2650.425000000006,29.515000000000164
86,2649.995000000008,29.555000000000188
87,2648.425000000007,29.445000000000167
88,2647.785000000006,29.435000000000187
89,2647.3350000000073,29.39500000000018
90,2648.8750000000045,29.40500000000014
91,2645.145000000008,29.305000000000135
92,2644.8450000000084,29.33500000000014
93,2638.9850000000033,29.205000000000158
94,2640.605000000005,29.39500000000017
95,2643.655000000005,29.42500000000015
96,2646.645000000002,29.495000000000125
97,2646.925000000002,29.455000000000116
98,2646.1750000000047,29.465000000000096
99,2647.355000000004,29.515000000000125
100,2645.135000000006,29.5350000000001
101,2645.215000000004,29.555000000000096
102,2641.525000000007,29.54500000000009
103,2641.2950000000046,29.505000000000077
104,2637.5450000000037,29.405000000000076
105,2640.2050000000017,29.41500000000008
106,2642.6950000000006,29.435000000000073
107,2647.825000000002,29.43500000000006
108,2644.305000000001,29.45500000000006
109,2639.2350000000006,29.355000000000057
110,2638.915000000002,29.335000000000047
111,2641.2450000000017,29.335000000000036
112,2636.965000000003,29.23500000000003
113,2638.505000000001,29.28500000000005
114,2637.575000000001,29.285000000000032
115,2632.6750000000015,29.03500000000002
116,2632.675000000001,29.11500000000002
117,2632.995,29.095000000000017
118,2622.495,28.910000000000007
119,2621.025,28.915
