,ETH_USDT,ATOM_USDT
0,2567.215000000013,27.92500000000058
1,2593.740000000012,28.135000000000574
2,2580.1500000000133,28.03500000000058
3,2572.2250000000095,27.975000000000605
4,2574.8050000000076,27.98500000000062
5,2565.0050000000087,27.88500000000055
6,2565.105000000007,27.855000000000594
7,2575.725000000005,27.945000000000647
8,2576.8750000000055,28.095000000000564
9,2558.7950000000064,27.885000000000606
10,2562.7350000000065,27.87500000000055
11,2534.405000000005,27.61500000000062
12,2539.315000000011,27.615000000000517
13,2543.6550000000107,27.725000000000552
14,2551.505000000005,27.82500000000046
15,2559.1950000000033,27.83500000000048
16,2559.625000000009,27.785000000000593
17,2577.8650000000107,27.975000000000556
18,2573.115000000009,27.91500000000055
19,2568.315000000011,27.75500000000055
20,2568.5050000000083,27.755000000000503
21,2544.8050000000067,27.555000000000454
22,2532.645000000008,27.43500000000046
23,2539.975000000005,27.510000000000545
24,2533.1150000000052,27.465000000000526
25,2533.0350000000053,27.435000000000514
26,2543.1250000000064,27.455000000000464
27,2545.125000000008,27.555000000000533
28,2543.505000000006,27.435000000000468
29,2555.3750000000045,27.59500000000045
30,2563.9250000000047,27.67500000000049
31,2572.9450000000024,27.785000000000423
32,2601.345000000004,28.055000000000383
33,2571.785000000004,27.86500000000042
34,2586.5050000000047,27.93500000000044
35,2592.0050000000074,28.06500000000046
36,2594.7950000000055,28.08500000000045
37,2598.7950000000046,28.145000000000447
38,2588.0450000000096,28.085000000000452
39,2594.5750000000044,28.195000000000444
40,2603.6150000000052,28.30500000000041
41,2615.2550000000083,28.585000000000367
42,2616.755000000009,28.69500000000033
43,2618.825000000006,28.780000000000403
44,2619.325000000006,28.84500000000036
45,2607.185000000005,28.735000000000312
46,2584.9050000000025,28.48500000000033
47,2595.5950000000066,28.64500000000033
48,2585.5950000000066,28.505000000000397
49,2580.8850000000066,28.4550000000004
50,2577.515000000006,28.445000000000395
51,2573.7550000000047,28.375000000000355
52,2566.555000000003,28.30500000000033
53,2563.8750000000036,28.245000000000328
54,2564.3050000000085,28.245000000000278
55,2566.9050000000066,28.215000000000256
56,2562.1550000000025,28.14500000000032
57,2569.645000000005,28.205000000000293
58,2573.1450000000077,28.2450000000003
59,2568.065000000007,28.245000000000328
60,2571.085000000007,28.2250000000003
61,2576.775000000004,28.305000000000287
62,2578.3350000000046,28.400000000000276
63,2579.4150000000072,28.465000000000305
64,2581.0750000000053,28.33500000000031
65,2586.2150000000047,28.455000000000293
66,2582.3950000000073,28.33500000000028
67,2577.755000000009,28.11500000000028
68,2571.735000000006,27.91500000000027
69,2573.6650000000072,27.995000000000303
70,2565.1750000000075,27.905000000000243
71,2563.6950000000083,27.86500000000028
72,2563.565000000006,27.810000000000276
73,2552.3150000000132,27.72500000000019
74,2563.775000000006,27.865000000000208
75,2552.0750000000044,27.705000000000222
76,2556.935000000004,27.775000000000226
77,2556.3650000000034,27.695000000000253
78,2552.5050000000056,27.645000000000216
79,2552.995000000008,27.62500000000021
80,2557.715000000007,27.685000000000205
81,2562.345000000006,27.665000000000216
82,2556.875000000008,27.625000000000195
83,2552.50500000001,27.615000000000187
84,2555.915000000008,27.645000000000206
85,2557.555000000008,27.605000000000185
86,2558.8950000000077,27.575000000000184
87,2556.645000000006,27.575000000000184
88,2562.5150000000062,27.655000000000168
89,2564.995000000008,27.715000000000177
90,2563.985000000003,27.68500000000017
91,2565.3450000000066,27.67500000000015
92,2572.135000000007,27.765000000000143
93,2571.3950000000054,27.765000000000146
94,2573.995000000008,27.785000000000135
95,2570.6250000000036,27.725000000000147
96,2570.615000000006,27.72500000000015
97,2569.225000000005,27.70500000000013
98,2571.745000000005,27.755000000000134
99,2567.755000000005,27.745000000000108
100,2573.1950000000043,27.7950000000001
101,2570.3250000000025,27.755000000000077
102,2575.3350000000028,27.745000000000086
103,2575.7250000000045,27.735000000000095
104,2576.7450000000026,27.755000000000077
105,2578.6350000000034,27.815000000000072
106,2585.915,27.915000000000074
107,2580.775000000003,27.84500000000007
108,2576.685,27.785000000000053
109,2578.925000000001,27.790000000000052
110,2575.0750000000016,27.855000000000057
111,2575.2750000000024,27.805000000000046
112,2579.5750000000007,27.92500000000005
113,2579.0350000000017,27.885000000000034
114,2568.475000000001,27.815000000000037
115,2580.3950000000013,27.985000000000024
116,2579.3050000000003,27.975000000000012
117,2582.675,28.170000000000016
118,2576.675,28.145000000000003
119,2574.3450000000003,28.275
