,ETH_USDT,ATOM_USDT
0,2659.5050000000083,29.955000000000627
1,2656.035000000009,29.855000000000576
2,2657.505000000009,29.845000000000628
3,2654.1850000000068,29.70500000000065
4,2644.2250000000104,29.295000000000623
5,2642.1450000000095,29.38500000000067
6,2645.3550000000096,29.43500000000062
7,2644.465000000005,29.4150000000006
8,2637.475000000009,29.405000000000626
9,2622.945000000009,29.235000000000593
10,2628.265000000011,29.365000000000585
11,2630.0950000000084,29.35500000000056
12,2627.6550000000084,29.325000000000532
13,2628.3550000000055,29.38500000000059
14,2629.775000000007,29.465000000000558
15,2633.6250000000055,29.60500000000052
16,2649.1750000000047,29.615000000000475
17,2648.605000000006,29.685000000000496
18,2650.8550000000037,29.82500000000051
19,2648.095000000003,29.735000000000518
20,2646.035000000005,29.735000000000575
21,2652.8550000000073,29.81500000000049
22,2650.25500000001,29.685000000000475
23,2650.2850000000053,29.745000000000438
24,2653.575000000006,29.805000000000504
25,2654.185000000004,29.695000000000498
26,2651.4550000000017,29.685000000000507
27,2650.4150000000063,29.615000000000485
28,2649.7650000000044,29.605000000000487
29,2648.3350000000055,29.53500000000043
30,2652.275000000005,29.56500000000049
31,2651.995000000005,29.67500000000041
32,2649.775000000007,29.505000000000425
33,2650.985000000007,29.56500000000042
34,2652.695000000008,29.57500000000042
35,2651.5850000000078,29.57500000000045
36,2652.995000000007,29.545000000000453
37,2658.925000000003,29.645000000000394
38,2653.2750000000083,29.65500000000041
39,2650.425000000006,29.51500000000037
40,2649.995000000008,29.555000000000422
41,2648.4250000000084,29.44500000000037
42,2647.785000000008,29.435000000000414
43,2647.33500000001,29.39500000000039
44,2648.8750000000055,29.405000000000378
45,2645.1450000000095,29.305000000000373
46,2644.845000000008,29.33500000000035
47,2638.985000000003,29.205000000000407
48,2640.6050000000046,29.39500000000041
49,2643.655000000005,29.42500000000039
50,2646.645000000003,29.49500000000032
51,2646.925000000003,29.455000000000336
52,2646.1750000000065,29.46500000000032
53,2647.355000000006,29.51500000000034
54,2645.1350000000084,29.5350000000003
55,2645.2150000000083,29.555000000000323
56,2641.525000000016,29.545000000000353
57,2641.295000000009,29.505000000000305
58,2637.54500000001,29.40500000000031
59,2640.2050000000063,29.4150000000003
60,2642.695000000005,29.4350000000003
61,2647.825000000006,29.435000000000283
62,2644.3050000000094,29.455000000000307
63,2639.2350000000056,29.35500000000029
64,2638.9150000000063,29.335000000000235
65,2641.2450000000044,29.33500000000027
66,2636.9650000000074,29.23500000000021
67,2638.5050000000065,29.28500000000024
68,2637.5750000000053,29.285000000000274
69,2632.6750000000047,29.035000000000263
70,2632.675000000003,29.11500000000023
71,2632.9950000000044,29.09500000000024
72,2622.4950000000053,28.91000000000025
73,2621.025000000007,28.915000000000223
74,2624.7650000000062,28.905000000000225
75,2626.295000000005,29.03500000000026
76,2624.8050000000067,29.015000000000253
77,2622.375000000008,28.96500000000022
78,2616.0050000000074,28.935000000000237
79,2615.9750000000095,28.875000000000213
80,2606.165000000007,28.755000000000194
81,2597.905000000007,28.795000000000222
82,2595.495000000007,28.755000000000205
83,2602.71500000001,28.925000000000207
84,2597.105000000007,28.885000000000204
85,2600.2650000000076,28.98500000000018
86,2604.005000000007,29.0050000000002
87,2603.5350000000053,29.01500000000016
88,2607.3850000000075,28.93500000000014
89,2611.2150000000056,28.855000000000143
90,2600.445000000006,28.71500000000016
91,2601.09500000001,28.755000000000134
92,2600.4150000000045,28.815000000000172
93,2592.7750000000055,28.63500000000013
94,2600.445000000007,28.785000000000142
95,2599.995000000006,28.775000000000116
96,2596.1150000000052,28.715000000000128
97,2596.2350000000033,28.785000000000114
98,2599.4550000000036,28.87500000000011
99,2603.9750000000004,28.94500000000011
100,2598.4550000000017,28.875000000000096
101,2603.110000000004,28.94500000000008
102,2606.1750000000034,28.955000000000076
103,2606.535000000002,28.9550000000001
104,2611.4150000000027,29.045000000000083
105,2613.245000000003,29.025000000000063
106,2609.375000000002,28.885000000000062
107,2607.325000000002,28.74500000000003
108,2609.9950000000026,28.825000000000028
109,2611.045000000002,28.91500000000006
110,2616.5150000000017,29.055000000000046
111,2617.695,29.01500000000004
112,2615.0650000000023,28.985000000000035
113,2612.3150000000005,28.95500000000001
114,2617.1450000000023,29.065000000000023
115,2619.905,29.045000000000027
116,2621.4350000000004,29.02500000000001
117,2623.005000000001,29.01500000000001
118,2620.7150000000006,28.984999999999996
119,2630.955,29.134999999999998
