,ETH_USDT,ATOM_USDT
0,2569.70500000001,28.16500000000065
1,2570.3550000000114,28.11500000000065
2,2575.875000000009,28.165000000000614
3,2583.395000000007,28.275000000000592
4,2580.055000000011,28.255000000000646
5,2558.195000000005,28.055000000000618
6,2566.7250000000076,28.05500000000061
7,2567.305000000007,27.995000000000584
8,2567.805000000011,28.115000000000567
9,2574.455000000008,28.18500000000057
10,2586.3650000000084,28.195000000000558
11,2584.2350000000115,28.145000000000554
12,2585.165000000016,28.225000000000563
13,2593.25500000001,28.2550000000006
14,2586.2650000000103,28.155000000000527
15,2593.4350000000113,28.175000000000537
16,2582.7450000000144,28.10500000000049
17,2581.135000000009,28.105000000000505
18,2580.035000000008,28.085000000000477
19,2584.8150000000132,28.105000000000494
20,2582.6550000000057,28.205000000000485
21,2584.7350000000097,27.985000000000507
22,2567.2150000000083,27.925000000000455
23,2593.740000000007,28.135000000000442
24,2580.1500000000074,28.035000000000462
25,2572.2250000000063,27.975000000000506
26,2574.805000000005,27.985000000000483
27,2565.0050000000056,27.885000000000456
28,2565.105000000005,27.85500000000049
29,2575.725000000003,27.94500000000051
30,2576.8750000000036,28.09500000000044
31,2558.7950000000055,27.885000000000485
32,2562.735000000004,27.87500000000041
33,2534.4050000000034,27.61500000000048
34,2539.315000000008,27.615000000000418
35,2543.655000000009,27.725000000000435
36,2551.505000000004,27.82500000000036
37,2559.1950000000024,27.835000000000363
38,2559.625000000008,27.785000000000466
39,2577.86500000001,27.975000000000424
40,2573.115000000008,27.915000000000415
41,2568.3150000000105,27.755000000000432
42,2568.505000000007,27.755000000000404
43,2544.8050000000067,27.555000000000362
44,2532.6450000000077,27.435000000000354
45,2539.975000000005,27.510000000000407
46,2533.1150000000052,27.465000000000426
47,2533.0350000000053,27.435000000000404
48,2543.1250000000064,27.45500000000036
49,2545.125000000008,27.5550000000004
50,2543.505000000006,27.43500000000035
51,2555.3750000000045,27.59500000000034
52,2563.9250000000047,27.67500000000035
53,2572.9450000000024,27.785000000000284
54,2601.345000000004,28.055000000000287
55,2571.785000000004,27.86500000000031
56,2586.5050000000047,27.935000000000326
57,2592.0050000000074,28.06500000000033
58,2594.7950000000055,28.08500000000034
59,2598.7950000000046,28.14500000000032
60,2588.0450000000096,28.085000000000317
61,2594.5750000000044,28.195000000000324
62,2603.6150000000052,28.305000000000316
63,2615.2550000000083,28.585000000000246
64,2616.755000000009,28.695000000000203
65,2618.825000000006,28.780000000000268
66,2619.325000000006,28.84500000000026
67,2607.185000000005,28.735000000000223
68,2584.9050000000025,28.485000000000237
69,2595.5950000000066,28.64500000000023
70,2585.5950000000066,28.505000000000262
71,2580.8850000000066,28.455000000000265
72,2577.515000000006,28.445000000000263
73,2573.7550000000047,28.37500000000024
74,2566.555000000003,28.305000000000213
75,2563.8750000000036,28.24500000000023
76,2564.3050000000085,28.245000000000175
77,2566.9050000000066,28.21500000000017
78,2562.1550000000025,28.145000000000206
79,2569.645000000005,28.2050000000002
80,2573.1450000000077,28.245000000000193
81,2568.065000000007,28.245000000000207
82,2571.085000000007,28.225000000000197
83,2576.775000000004,28.305000000000156
84,2578.3350000000046,28.400000000000166
85,2579.4150000000072,28.465000000000174
86,2581.0750000000053,28.335000000000175
87,2586.215000000004,28.455000000000176
88,2582.395000000006,28.33500000000016
89,2577.7550000000083,28.115000000000162
90,2571.735000000006,27.915000000000152
91,2573.6650000000072,27.99500000000017
92,2565.1750000000065,27.905000000000136
93,2563.695000000005,27.865000000000155
94,2563.5650000000046,27.81000000000014
95,2552.3150000000096,27.725000000000104
96,2563.7750000000037,27.865000000000116
97,2552.075000000003,27.705000000000116
98,2556.935000000003,27.775000000000126
99,2556.3650000000034,27.69500000000013
100,2552.5050000000037,27.645000000000113
101,2552.9950000000035,27.625000000000107
102,2557.715000000003,27.685000000000098
103,2562.345000000002,27.66500000000008
104,2556.875000000002,27.625000000000092
105,2552.505000000005,27.61500000000007
106,2555.915000000003,27.645000000000092
107,2557.555000000002,27.605000000000064
108,2558.8950000000027,27.57500000000007
109,2556.6450000000023,27.575000000000063
110,2562.5150000000012,27.655000000000047
111,2564.9950000000026,27.71500000000005
112,2563.9850000000015,27.685000000000034
113,2565.345000000002,27.675000000000036
114,2572.1350000000016,27.765000000000022
115,2571.3950000000013,27.765000000000025
116,2573.995,27.785000000000018
117,2570.625,27.72500000000002
118,2570.615,27.72500000000001
119,2569.225,27.705
